measurement_id,run_id,run_kind,ts,seed_run_id,family,arch,type,total_params,active_params,finetune,repo,gguf_file,quant,effective_bpw,chat_template,kv_quant,flash_attn,ctx,n_parallel,batch,ubatch,spec_decode,sampling_profile,think_mode,host,gpu,vram_total,backend,llamacpp_build,driver,bench,case_id,metric,metric_value,unit,n,spread,status,scope,sampling_hash,engine_version
ff9379af,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:40:18.768,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/think,think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R2,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
05655cdc,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:34:35.16,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/no_think,no_think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R3,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
2395f0f2,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:40:18.768,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/think,think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R3,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
b38e84dd,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:40:18.768,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/think,think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R4,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
fd540723,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:34:35.16,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/no_think,no_think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R4,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
21567e66,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:34:35.16,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/no_think,no_think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R5,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
d790fc20,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:40:18.768,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/think,think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R5,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6789900b,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:40:18.768,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/think,think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R6,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
4958fbf5,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:34:35.16,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/no_think,no_think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R6,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6d5b7338,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:34:35.16,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/no_think,no_think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R7,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
8b8c074e,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 15:40:18.768,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,qwen3.8/think,think,rose-ninfer0,V100,32768,ninfer,,,triage,,triage_R7,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
ea3c226e,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 16:31:52.65,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,,n/a,rose-ninfer0,V100,32768,ninfer,,,ttft-2k,,score,2294,ms,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
f50ae900,v100-ninfer-20260825-153331-benchrun,benchrun,2026-08-25 16:31:52.65,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,,t,32768,1,,,mtp,,n/a,rose-ninfer0,V100,32768,ninfer,,,ttft-8k,,score,9507,ms,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
20f7c8d2,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,coder_ctx,131072,tokens,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
a59da473,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,coherent_slots,4,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
80d158eb,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,gtt_mib,0,mib,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
adb485a3,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,lane_ctx,131072,value,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
83079186,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,n_coders,3,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
d1a59f79,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,n_slots,4,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
8d94f2d3,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,planner_ctx,131072,tokens,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6081ede3,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,score,3,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
a828256d,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,total_ctx,524288,tokens,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
cfbc8eb3,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,verified,1,bool,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
b0e9a1c2,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_128k,vram_mib,30206,mib,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
874d83f7,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,coder_ctx,65536,tokens,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
cc74d618,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,coherent_slots,7,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
b1d3f650,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,gtt_mib,0,mib,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
0f602088,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,lane_ctx,65536,value,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
10d5f973,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,n_coders,6,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
438b92ca,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,n_slots,7,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
9282c9f8,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,planner_ctx,65536,tokens,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
286e7548,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,score,6,count,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6b5af596,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,total_ctx,458752,tokens,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
026673d8,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,verified,1,bool,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
efd903a7,v100-ninfer-20260825-160511-benchrun,benchrun,2026-08-25 16:39:00.941,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,,n/a,rose-ninfer1,V100,32768,ninfer,,,agent_ctx,lane_64k,vram_mib,29952,mib,1,,ok,general,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
14e972e8,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:19:17.773,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,reasoning,,json_fail,0,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
d0ae8578,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:42.93,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning,,json_fail,0,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
8161b156,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:42.93,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning,,reasoning_correct,12,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
c16ed186,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:19:17.773,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,reasoning,,reasoning_correct,0,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
676aa81a,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:42.93,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning,,reasoning_total,12,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
63e4beea,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:19:17.773,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,reasoning,,reasoning_total,12,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6fce4ab1,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:56:45.43,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning_expert,,json_fail,0,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
87f114cb,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:56:45.43,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning_expert,,reasoning_correct,0,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
e7e4d6df,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:56:45.43,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning_expert,,reasoning_total,16,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
00783732,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:35:38.847,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,reasoning_hard,,json_fail,0,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
1c3f1aa2,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:19:21.142,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning_hard,,json_fail,0,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
ad452108,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:19:21.142,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning_hard,,reasoning_correct,6,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
d9d4b458,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:35:38.847,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,reasoning_hard,,reasoning_correct,0,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
e3bf5dbc,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:19:21.142,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,reasoning_hard,,reasoning_total,6,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
db3e19ec,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 17:35:38.847,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,reasoning_hard,,reasoning_total,6,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6a1e6ce3,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,halls,0,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
861109b3,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,halls,0,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
4b0e0b2e,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,json_fail,0,count,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
4acdcabe,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,json_fail,0,count,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
53973990,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_C1,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
45f22b40,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_C1,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
e38fcd7b,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_C2,0.9444444444444444,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
d5eabf2b,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_C2,0.9444444444444444,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
